Goal,series_description,country,year,value,source,nature,age,location,sex
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,10.65167,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,15+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,17.48125,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,25-44,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,8.76375,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,25-44,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,18.335,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,45-54,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,12.59917,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,45-54,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,18.37375,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,55-64,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,12.18375,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,55-64,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,19.14458,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,65+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,13.44583,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,65+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,7.7925,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,15+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,14.49208,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,15+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,4.59625,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,15-24,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,8.53625,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,15-24,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,20.9,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,15+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,12.48375,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,15+,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,21.64125,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,25-44,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,20.96833,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,45-54,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,13.15458,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,45-54,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,25.3975,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,55-64,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,13.75917,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,55-64,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Republic of Moldova,2012,22.84875,"National Bureau of Statistics, Republic of Moldova based on Time use survey",C,65+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Oman,2000,11.52792,National Center for Statistics and Information (NCSI) based on Overall Monitoring of Annual National Indicators Survey,C,15+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Oman,2000,3.05542,National Center for Statistics and Information (NCSI) based on Overall Monitoring of Annual National Indicators Survey,C,15+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Oman,2008,9.72208,National Center for Statistics and Information (NCSI) based on Time Use Survey,C,15+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Oman,2008,2.15292,National Center for Statistics and Information (NCSI) based on Time Use Survey,C,15+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Oman,2008,10.06958,National Center for Statistics and Information (NCSI) based on Time Use Survey,C,15+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Oman,2008,1.94458,National Center for Statistics and Information (NCSI) based on Time Use Survey,C,15+,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Oman,2008,9.44458,National Center for Statistics and Information (NCSI) based on Time Use Survey,C,15+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Oman,2008,2.29167,National Center for Statistics and Information (NCSI) based on Time Use Survey,C,15+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Oman,2008,7.84708,National Center for Statistics and Information (NCSI) based on Time Use Survey,C,15-24,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Oman,2008,1.18042,National Center for Statistics and Information (NCSI) based on Time Use Survey,C,15-24,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Netherlands,2001,7.29167,Calculated by UNSD based on available country data from the Dutch Time Use Survey (TBO) to apply ICATUS.,CA,12+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Netherlands,2001,12.63875,Calculated by UNSD based on available country data from the Dutch Time Use Survey (TBO) to apply ICATUS.,CA,12+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Netherlands,2003,12.98625,Calculated by UNSD based on available country data from the Dutch Time Use Survey  to apply ICATUS.,CA,12+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Netherlands,2003,6.80542,Calculated by UNSD based on available country data from the Dutch Time Use Survey  to apply ICATUS.,CA,12+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Netherlands,2006,14.375,Calculated by UNSD based on available country data from the Dutch Time Use Survey (TBO) to apply ICATUS.,CA,20-74,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Netherlands,2006,8.54167,Calculated by UNSD based on available country data from the Dutch Time Use Survey (TBO) to apply ICATUS.,CA,20-74,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Netherlands,2012,12.43042,Calculated by UNSD based on available country data from the Dutch Time Use Survey (TBO) 2011 to apply ICATUS.,CA,20-74,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Netherlands,2012,8.05542,Calculated by UNSD based on available country data from the Dutch Time Use Survey (TBO) 2011 to apply ICATUS.,CA,20-74,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",New Zealand,2010,14.72208,Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.,CA,12+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",New Zealand,2010,9.23625,Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.,CA,12+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2001,13.47208,Statistics Norway based on Time Use Survey,C,16+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2001,9.51375,Statistics Norway based on Time Use Survey,C,16+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,10.275,Statistics Norway based on Time Use Survey,C,25-44,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,12.625,Statistics Norway based on Time Use Survey,C,45-54,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,12.53333,Statistics Norway based on Time Use Survey,C,15+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,10.275,Statistics Norway based on Time Use Survey,C,25-44,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,10.9,Statistics Norway based on Time Use Survey,C,45-54,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,14.23333,Statistics Norway based on Time Use Survey,C,55-64,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,8.58333,Statistics Norway based on Time Use Survey,C,55-64,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,17.15,Statistics Norway based on Time Use Survey,C,65+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,15.06667,Statistics Norway based on Time Use Survey,C,45-54,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,10.7625,Statistics Norway based on Time Use Survey,C,45-54,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,16.10833,Statistics Norway based on Time Use Survey,C,55-64,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,13.125,Statistics Norway based on Time Use Survey,C,55-64,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,15.97083,Statistics Norway based on Time Use Survey,C,65+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,16.73333,Statistics Norway based on Time Use Survey,C,65+,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,6.94167,Statistics Norway based on Time Use Survey,C,15-24,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,4.44167,Statistics Norway based on Time Use Survey,C,15-24,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,12.775,Statistics Norway based on Time Use Survey,C,25-44,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,13.05542,Statistics Norway based on Time Use Survey,C,16+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,10.34708,Statistics Norway based on Time Use Survey,C,16+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,13.05417,Statistics Norway based on Time Use Survey,C,25-44,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,15.1375,Statistics Norway based on Time Use Survey,C,65+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,13.33333,Statistics Norway based on Time Use Survey,C,45-54,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,15.55417,Statistics Norway based on Time Use Survey,C,65+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,6.45833,Statistics Norway based on Time Use Survey,C,15-24,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,5.9,Statistics Norway based on Time Use Survey,C,15-24,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,13.8875,Statistics Norway based on Time Use Survey,C,15+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,8.61667,Statistics Norway based on Time Use Survey,C,15+,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,14.23333,Statistics Norway based on Time Use Survey,C,25-44,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Norway,2011,10.34583,Statistics Norway based on Time Use Survey,C,25-44,RURAL,MALE
